"device_id","meldecode","meldeklasse","interndiagcode","kurztext_de","kurztext_2","kurztext_3","kurztext_4"
"1","43253","D","1262","Statusrückmeldungen SBSd im Triebzug unterschiedlich","Статусы обратных сообщений ПЭТd в поезде различны","Поступило ДС 43253 Статусы обратных сообщений ПЭТd в поезде различны","Более не активно ДС 43253 Статусы обратных сообщений ПЭТd в поезде различны"
"1","43254","D","1263","Statusrückmeldungen SBSi im Triebzug unterschiedlich","Статусы обратных сообщений ПЭТi в поезде различны","Поступило ДС 43254 Статусы обратных сообщений ПЭТi в поезде различны","Более не активно ДС 43254 Статусы обратных сообщений ПЭТi в поезде различны"
"1","43255","B","1264","Schnellbremsung","Экстренное торможение","Поступило ДС 43255 Экстренное торможение","Более не активно ДС 43255 Экстренное торможение"
"1","43261","C","1265","Schnellbremsung","Экстренное торможение","Поступило ДС 43261 Экстренное торможение","Более не активно ДС 43261 Экстренное торможение"
"1","43262","C","1266","Schnellbremsung","Экстренное торможение","Поступило ДС 43262 Экстренное торможение","Более не активно ДС 43262 Экстренное торможение"
"1","43281","B","1271","Schnellbremsung","Экстренное торможение","Поступило ДС 43281 Экстренное торможение","Более не активно ДС 43281 Экстренное торможение"
"1","43282","B","1272","Schnellbremsung","Экстренное торможение","Поступило ДС 43282 Экстренное торможение","Более не активно ДС 43282 Экстренное торможение"
"1","43283","B","1273","Schnellbremsung","Экстренное торможение","Поступило ДС 43283 Экстренное торможение","Более не активно ДС 43283 Экстренное торможение"
"1","43284","B","1274","Schnellbremsung","Экстренное торможение","Поступило ДС 43284 Экстренное торможение","Более не активно ДС 43284 Экстренное торможение"
"1","43307","M","1275","Schnellbremsung","Экстренное торможение","Поступило ДС 43307 Экстренное торможение из-за стоп-крана","Более не активно ДС 43307 Экстренное торможение из-за стоп-крана"
"1","43308","B","1276","FNB ist fehlerhaft","Стоп- кран: неисправность","Поступило ДС 43308 Стоп- кран: неисправность","Более не активно ДС 43308 Стоп- кран: неисправность"
"1","43311","M","1277","FNB an der Tür 1L +100","Стоп- кран: дверь 1 Л +100","Поступило ДС 43311 Стоп- кран: дверь 1 Л +100","Более не активно ДС 43311 Стоп- кран: дверь 1 Л +100"
"1","43312","M","1278","FNB an der Tür 1R +100","Стоп- кран: дверь 1 П +100","Поступило ДС 43312 Стоп- кран: дверь 1 П +100","Более не активно ДС 43312 Стоп- кран: дверь 1 П +100"
"1","43313","M","1279","FNB an der Tür 2L +100","Стоп- кран: дверь 2 Л +100","Поступило ДС 43313 Стоп- кран: дверь 2 Л +100","Более не активно ДС 43313 Стоп- кран: дверь 2 Л +100"
"1","43314","M","1280","FNB an der Tür 2R +100","Стоп- кран: дверь 2 П +100","Поступило ДС 43314 Стоп- кран: дверь 2 П +100","Более не активно ДС 43314 Стоп- кран: дверь 2 П +100"
"1","43317","B","1281","NBUE-Taster der FNB ist fehlerhaft","Шунт. кнопка  стоп-крана неиспр.","Поступило ДС 43317 Шунт. кнопка  стоп-крана неиспр.","Более не активно ДС 43317 Шунт. кнопка  стоп-крана неиспр."
"1","43318","B","1282","Störschalter der FNB ist fehlerhaft","Шунт. перекл. стоп-крана неиспр.","Поступило ДС 43318 Шунт. перекл. стоп-крана неиспр.","Более не активно ДС 43318 Шунт. перекл. стоп-крана неиспр."
"1","43319","M","1283","FNB-Störschalter ist aktiv","Шунт. перекл. стоп-крана активен","В кабине +100 включено шунтирование стоп-крана","В кабине +100 отключено шунтирование стоп-крана"
"1","43321","M","1284","FNB an der Tür 1L +200","Стоп- кран: дверь 1 Л +200","Поступило ДС 43321 Стоп- кран: дверь 1 Л +200","Более не активно ДС 43321 Стоп- кран: дверь 1 Л +200"
"1","43322","M","1285","FNB an der Tür 1R +200","Стоп- кран: дверь 1 П +200","Поступило ДС 43322 Стоп- кран: дверь 1 П +200","Более не активно ДС 43322 Стоп- кран: дверь 1 П +200"
"1","43323","M","1286","FNB an der Tür 2L +200","Стоп- кран: дверь 2 Л +200","Поступило ДС 43323 Стоп- кран: дверь 2 Л +200","Более не активно ДС 43323 Стоп- кран: дверь 2 Л +200"
"1","43324","M","1287","FNB an der Tür 2R +200","Стоп- кран: дверь 2 П +200","Поступило ДС 43324 Стоп- кран: дверь 2 П +200","Более не активно ДС 43324 Стоп- кран: дверь 2 П +200"
"1","43327","B","1288","NBUE-Taster der FNB ist fehlerhaft","Шунт. кнопка  стоп- кран неиспр.","Поступило ДС 43327 Шунт. кнопка  стоп- кран неиспр.","Более не активно ДС 43327 Шунт. кнопка  стоп- кран неиспр."
"1","43328","B","1289","Störschalter der FNB ist fehlerhaft","Шунт. перекл. стоп-крана неиспр.","Поступило ДС 43328 Шунт. перекл. стоп-крана неиспр.","Более не активно ДС 43328 Шунт. перекл. стоп-крана неиспр."
"1","43329","M","1290","FNB-Störschalter ist aktiv","Шунт. перекл. стоп-крана активен","В кабине +200 включено шунтирование стоп-крана","В кабине +200 отключено шунтирование стоп-крана"
"1","43331","M","1291","FNB an der Tür 1L +300","Стоп- кран: дверь 1 Л +300","Поступило ДС 43331 Стоп- кран: дверь 1 Л +300","Более не активно ДС 43331 Стоп- кран: дверь 1 Л +300"
"1","43332","M","1292","FNB an der Tür 1R +300","Стоп- кран: дверь 1 П +300","Поступило ДС 43332 Стоп- кран: дверь 1 П +300","Более не активно ДС 43332 Стоп- кран: дверь 1 П +300"
"1","43333","M","1293","FNB an der Tür 2L +300","Стоп- кран: дверь 2 Л +300","Поступило ДС 43333 Стоп- кран: дверь 2 Л +300","Более не активно ДС 43333 Стоп- кран: дверь 2 Л +300"
"1","43334","M","1294","FNB an der Tür 2L +300","Стоп- кран: дверь 2R +300","Поступило ДС 43334 Стоп- кран: дверь 2R +300","Более не активно ДС 43334 Стоп- кран: дверь 2R +300"
"1","43341","M","1295","FNB an der Tür 1L +400","Стоп- кран: дверь 1 Л +400","Поступило ДС 43341 Стоп- кран: дверь 1 Л +400","Более не активно ДС 43341 Стоп- кран: дверь 1 Л +400"
"1","43342","M","1296","FNB an der Tür 1R +400","Стоп- кран: дверь 1 П +400","Поступило ДС 43342 Стоп- кран: дверь 1 П +400","Более не активно ДС 43342 Стоп- кран: дверь 1 П +400"
"1","43343","M","1297","FNB an der Tür 2L +400","Стоп- кран: дверь 2 Л +400","Поступило ДС 43343 Стоп- кран: дверь 2 Л +400","Более не активно ДС 43343 Стоп- кран: дверь 2 Л +400"
"1","43344","M","1298","FNB an der Tür 2L +400","Стоп- кран: дверь 2R +400","Поступило ДС 43344 Стоп- кран: дверь 2R +400","Более не активно ДС 43344 Стоп- кран: дверь 2R +400"
"1","43350","B","1299","FNB-Test: Fremdspg. auf FNB-Schleife festgestellt","Испытание ПСК:  Установлено внешнее напряжение на петле ПСК","Поступило ДС 43350 Испытание ПСК:  Установлено внешнее напряжение на петле ПСК","Более не активно ДС 43350 Испытание ПСК:  Установлено внешнее напряжение на петле ПСК"
"1","43351","M","1300","FNB an der Tür 1L +500","Стоп- кран: дверь 1 Л +500","Поступило ДС 43351 Стоп- кран: дверь 1 Л +500","Более не активно ДС 43351 Стоп- кран: дверь 1 Л +500"
"1","43352","M","1301","FNB an der Tür 1R +500","Стоп- кран: дверь 1 П +500","Поступило ДС 43352 Стоп- кран: дверь 1 П +500","Более не активно ДС 43352 Стоп- кран: дверь 1 П +500"
